#lambda[A]  L[erg/s/Hz]         filter	     MJD
14290.74	7.3032064e+26	micParanal_HAWKI.H	57983.97
11096.70	7.3002723e+26	micParanal_HAWKI.J	57983.97
5453.66	3.7044599e+26	micSLOAN_SDSS.r	57983.97
14290.74	5.9129611e+26	micParanal_HAWKI.H	57985.98
11096.70	5.3255086e+26	micParanal_HAWKI.J	57985.98
5453.66	4.9484280e+25	micSLOAN_SDSS.r	57985.98
14290.74	3.9028347e+26	micParanal_HAWKI.H	57987.98
11096.70	3.4334398e+26	micParanal_HAWKI.J	57987.98
5453.66	1.9563650e+25	micSLOAN_SDSS.r	57987.98
14290.74	2.5343096e+26	micParanal_HAWKI.H	57988.98
11096.70	2.0234292e+26	micParanal_HAWKI.J	57988.98
5453.66	1.2413016e+25	micSLOAN_SDSS.r	57988.98
14290.74	1.8302752e+26	micParanal_HAWKI.H	57989.98
11096.70	1.4663708e+26	micParanal_HAWKI.J	57989.98
5453.66	1.2057871e+25	micSLOAN_SDSS.r	57989.98
14290.74	1.2878969e+26	micParanal_HAWKI.H	57990.98
11096.70	9.6997035e+25	micParanal_HAWKI.J	57990.98
5453.66	1.1994131e+25	micSLOAN_SDSS.r	57990.98
14290.74	9.9188465e+25	micParanal_HAWKI.H	57991.97
11096.70	6.2959201e+25	micParanal_HAWKI.J	57991.97
5453.66	1.0693746e+25	micSLOAN_SDSS.r	57991.97
14290.74	7.2578744e+25	micParanal_HAWKI.H	57992.97
11096.70	4.8178010e+25	micParanal_HAWKI.J	57992.97
5453.66	1.0109169e+25	micSLOAN_SDSS.r	57992.97
14290.74	3.0618134e+25	micParanal_HAWKI.H	57993.97
11096.70	2.1298924e+25	micParanal_HAWKI.J	57993.97
5453.66	5.4270287e+24	micSLOAN_SDSS.r	57993.97
14290.74	7.7999050e+25	micParanal_HAWKI.H	57994.97
11096.70	3.8441253e+25	micParanal_HAWKI.J	57994.97
5453.66	1.0556533e+25	micSLOAN_SDSS.r	57994.97
14290.74	8.9776782e+25	micParanal_HAWKI.H	57995.97
11096.70	3.1520088e+25	micParanal_HAWKI.J	57995.97
5453.66	8.7068309e+24	micSLOAN_SDSS.r	57995.97
14290.74	4.8933564e+25	micParanal_HAWKI.H	57996.97
11096.70	2.4221395e+25	micParanal_HAWKI.J	57996.97
5453.66	7.2501760e+24	micSLOAN_SDSS.r	57996.97
14290.74	4.8657465e+25	micParanal_HAWKI.H	57997.97
11096.70	2.4228138e+25	micParanal_HAWKI.J	57997.97
5453.66	8.0411822e+24	micSLOAN_SDSS.r	57997.97
14290.74	6.9205370e+25	micParanal_HAWKI.H	57998.97
11096.70	4.1795708e+25	micParanal_HAWKI.J	57998.97
5453.66	1.6840579e+25	micSLOAN_SDSS.r	57998.97
