#lambda[A]  L[erg/s/Hz]         filter	     MJD
4850.68	2.7272456e+26	micSLOAN_SDSS.i	57983.97
5771.87	4.2051347e+26	micSLOAN_SDSS.z	57983.97
4000.29	1.3196020e+26	micSLOAN_SDSS.r	57983.97
4850.68	2.7975601e+25	micSLOAN_SDSS.i	57985.98
5771.87	6.3706347e+25	micSLOAN_SDSS.z	57985.98
4000.29	8.1058094e+24	micSLOAN_SDSS.r	57985.98
4850.68	1.2557773e+25	micSLOAN_SDSS.i	57987.98
5771.87	2.4547495e+25	micSLOAN_SDSS.z	57987.98
4000.29	4.2569701e+24	micSLOAN_SDSS.r	57987.98
4850.68	8.2070123e+24	micSLOAN_SDSS.i	57988.98
5771.87	1.5633014e+25	micSLOAN_SDSS.z	57988.98
4000.29	3.6904094e+24	micSLOAN_SDSS.r	57988.98
4850.68	8.0142172e+24	micSLOAN_SDSS.i	57989.98
5771.87	1.4528395e+25	micSLOAN_SDSS.z	57989.98
4000.29	3.0677036e+24	micSLOAN_SDSS.r	57989.98
4850.68	8.6789521e+24	micSLOAN_SDSS.i	57990.98
5771.87	1.4482581e+25	micSLOAN_SDSS.z	57990.98
4000.29	3.8196272e+24	micSLOAN_SDSS.r	57990.98
4850.68	7.7916865e+24	micSLOAN_SDSS.i	57991.97
5771.87	1.1693880e+25	micSLOAN_SDSS.z	57991.97
4000.29	3.3045128e+24	micSLOAN_SDSS.r	57991.97
4850.68	7.1652767e+24	micSLOAN_SDSS.i	57992.97
5771.87	1.1369095e+25	micSLOAN_SDSS.z	57992.97
4000.29	3.4761332e+24	micSLOAN_SDSS.r	57992.97
4850.68	4.8515596e+24	micSLOAN_SDSS.i	57993.97
5771.87	6.1579772e+24	micSLOAN_SDSS.z	57993.97
4000.29	2.5663806e+24	micSLOAN_SDSS.r	57993.97
4850.68	6.6324830e+24	micSLOAN_SDSS.i	57994.97
5771.87	1.1628030e+25	micSLOAN_SDSS.z	57994.97
4000.29	3.4056721e+24	micSLOAN_SDSS.r	57994.97
4850.68	4.7499109e+24	micSLOAN_SDSS.i	57995.97
5771.87	1.0926351e+25	micSLOAN_SDSS.z	57995.97
4000.29	1.5179245e+24	micSLOAN_SDSS.r	57995.97
4850.68	3.8470784e+24	micSLOAN_SDSS.i	57996.97
5771.87	9.3830896e+24	micSLOAN_SDSS.z	57996.97
4000.29	1.8064620e+24	micSLOAN_SDSS.r	57996.97
4850.68	3.7909970e+24	micSLOAN_SDSS.i	57997.97
5771.87	9.2879399e+24	micSLOAN_SDSS.z	57997.97
4000.29	2.0825428e+24	micSLOAN_SDSS.r	57997.97
4850.68	6.1745865e+24	micSLOAN_SDSS.i	57998.97
5771.87	2.0176997e+25	micSLOAN_SDSS.z	57998.97
4000.29	5.5158397e+24	micSLOAN_SDSS.r	57998.97
