#lambda[A]  L[erg/s/Hz]         filter	     MJD
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57983.97
6580.61	5.2850007e+26	micSLOAN_SDSS.z	57983.97
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57983.97
16287.42	6.3990815e+26	micUKIRT_UKIDSS.K	57983.97
9279.99	6.9969157e+26	micParanal_HAWKI.J	57983.97
5530.35	3.8224595e+26	micSLOAN_SDSS.i	57983.97
11382.46	7.2281930e+26	hst_wfc3_ir_f160w	57983.97
4064.13	1.4137525e+26	micGeneric_Bessell.V	57983.97
4560.80	2.2451507e+26	micSLOAN_SDSS.r	57983.97
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57985.98
6580.61	1.2226203e+26	micSLOAN_SDSS.z	57985.98
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57985.98
16287.42	6.0469817e+26	micUKIRT_UKIDSS.K	57985.98
9279.99	2.7558249e+26	micParanal_HAWKI.J	57985.98
5530.35	5.1554191e+25	micSLOAN_SDSS.i	57985.98
11382.46	5.2131595e+26	hst_wfc3_ir_f160w	57985.98
4064.13	8.9909313e+24	micGeneric_Bessell.V	57985.98
4560.80	1.9242774e+25	micSLOAN_SDSS.r	57985.98
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57987.98
6580.61	4.7309999e+25	micSLOAN_SDSS.z	57987.98
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57987.98
16287.42	4.3042570e+26	micUKIRT_UKIDSS.K	57987.98
9279.99	1.6483602e+26	micParanal_HAWKI.J	57987.98
5530.35	2.0357827e+25	micSLOAN_SDSS.i	57987.98
11382.46	3.3262393e+26	hst_wfc3_ir_f160w	57987.98
4064.13	4.7496915e+24	micGeneric_Bessell.V	57987.98
4560.80	9.1841773e+24	micSLOAN_SDSS.r	57987.98
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57988.98
6580.61	2.9653909e+25	micSLOAN_SDSS.z	57988.98
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57988.98
16287.42	2.8532555e+26	micUKIRT_UKIDSS.K	57988.98
9279.99	1.1440868e+26	micParanal_HAWKI.J	57988.98
5530.35	1.3358252e+25	micSLOAN_SDSS.i	57988.98
11382.46	1.9627705e+26	hst_wfc3_ir_f160w	57988.98
4064.13	3.8258807e+24	micGeneric_Bessell.V	57988.98
4560.80	6.3188195e+24	micSLOAN_SDSS.r	57988.98
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57989.98
6580.61	2.4796990e+25	micSLOAN_SDSS.z	57989.98
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57989.98
16287.42	2.3131195e+26	micUKIRT_UKIDSS.K	57989.98
9279.99	8.5550734e+25	micParanal_HAWKI.J	57989.98
5530.35	1.2499753e+25	micSLOAN_SDSS.i	57989.98
11382.46	1.4387370e+26	hst_wfc3_ir_f160w	57989.98
4064.13	3.8296195e+24	micGeneric_Bessell.V	57989.98
4560.80	6.0620384e+24	micSLOAN_SDSS.r	57989.98
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57990.98
6580.61	2.1230854e+25	micSLOAN_SDSS.z	57990.98
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57990.98
16287.42	1.6914426e+26	micUKIRT_UKIDSS.K	57990.98
9279.99	6.0441694e+25	micParanal_HAWKI.J	57990.98
5530.35	1.2661369e+25	micSLOAN_SDSS.i	57990.98
11382.46	9.5206859e+25	hst_wfc3_ir_f160w	57990.98
4064.13	3.7358246e+24	micGeneric_Bessell.V	57990.98
4560.80	6.7908928e+24	micSLOAN_SDSS.r	57990.98
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57991.97
6580.61	1.7414683e+25	micSLOAN_SDSS.z	57991.97
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57991.97
16287.42	1.1868403e+26	micUKIRT_UKIDSS.K	57991.97
9279.99	4.4380582e+25	micParanal_HAWKI.J	57991.97
5530.35	9.9321233e+24	micSLOAN_SDSS.i	57991.97
11382.46	6.2881854e+25	hst_wfc3_ir_f160w	57991.97
4064.13	3.7390721e+24	micGeneric_Bessell.V	57991.97
4560.80	6.1537096e+24	micSLOAN_SDSS.r	57991.97
-99.00	-9.9000000e+01	micGeneric_Bessell.B	57992.97
6580.61	1.6249069e+25	micSLOAN_SDSS.z	57992.97
-99.00	-9.9000000e+01	micSLOAN_SDSS.g	57992.97
16287.42	8.9180632e+25	micUKIRT_UKIDSS.K	57992.97
