#lambda[A]  L[erg/s/Hz]         filter	     MJD
5868.09	4.2776813e+26	micGeneric_Bessell.R	57983.97
11215.38	7.2470291e+26	micParanal_HAWKI.J	57983.97
5511.98	3.7998720e+26	micSLOAN_SDSS.r	57983.97
5868.09	6.9379883e+25	micGeneric_Bessell.R	57985.98
11215.38	5.2662625e+26	micParanal_HAWKI.J	57985.98
5511.98	5.1885126e+25	micSLOAN_SDSS.r	57985.98
5868.09	2.6892422e+25	micGeneric_Bessell.R	57987.98
11215.38	3.4144377e+26	micParanal_HAWKI.J	57987.98
5511.98	2.0607726e+25	micSLOAN_SDSS.r	57987.98
5868.09	1.7233450e+25	micGeneric_Bessell.R	57988.98
11215.38	2.0395411e+26	micParanal_HAWKI.J	57988.98
5511.98	1.3474432e+25	micSLOAN_SDSS.r	57988.98
5868.09	1.4677370e+25	micGeneric_Bessell.R	57989.98
11215.38	1.4814006e+26	micParanal_HAWKI.J	57989.98
5511.98	1.2503507e+25	micSLOAN_SDSS.r	57989.98
5868.09	1.4689620e+25	micGeneric_Bessell.R	57990.98
11215.38	9.6986283e+25	micParanal_HAWKI.J	57990.98
5511.98	1.2598831e+25	micSLOAN_SDSS.r	57990.98
5868.09	1.1697363e+25	micGeneric_Bessell.R	57991.97
11215.38	6.4764626e+25	micParanal_HAWKI.J	57991.97
5511.98	1.1047523e+25	micSLOAN_SDSS.r	57991.97
5868.09	1.0821998e+25	micGeneric_Bessell.R	57992.97
11215.38	4.8864883e+25	micParanal_HAWKI.J	57992.97
5511.98	1.0233316e+25	micSLOAN_SDSS.r	57992.97
5868.09	6.5032746e+24	micGeneric_Bessell.R	57993.97
11215.38	2.1750136e+25	micParanal_HAWKI.J	57993.97
5511.98	6.3629094e+24	micSLOAN_SDSS.r	57993.97
5868.09	1.1000964e+25	micGeneric_Bessell.R	57994.97
11215.38	3.9895353e+25	micParanal_HAWKI.J	57994.97
5511.98	9.8979900e+24	micSLOAN_SDSS.r	57994.97
5868.09	9.7540684e+24	micGeneric_Bessell.R	57995.97
11215.38	3.1376283e+25	micParanal_HAWKI.J	57995.97
5511.98	9.4863393e+24	micSLOAN_SDSS.r	57995.97
5868.09	7.9262309e+24	micGeneric_Bessell.R	57996.97
11215.38	2.3750198e+25	micParanal_HAWKI.J	57996.97
5511.98	7.8387428e+24	micSLOAN_SDSS.r	57996.97
5868.09	7.9573132e+24	micGeneric_Bessell.R	57997.97
11215.38	2.3777193e+25	micParanal_HAWKI.J	57997.97
5511.98	8.3343538e+24	micSLOAN_SDSS.r	57997.97
5868.09	1.3587152e+25	micGeneric_Bessell.R	57998.97
11215.38	4.1822185e+25	micParanal_HAWKI.J	57998.97
5511.98	1.6855041e+25	micSLOAN_SDSS.r	57998.97
