#lambda[A]  L[erg/s/Hz]         filter	     MJD
7254.37	5.5149360e+26	micGeneric_Bessell.I	57983.97
5926.19	4.3474086e+26	micGeneric_Bessell.R	57983.97
7254.37	1.7389104e+26	micGeneric_Bessell.I	57985.98
5926.19	7.4963564e+25	micGeneric_Bessell.R	57985.98
7254.37	7.5305797e+25	micGeneric_Bessell.I	57987.98
5926.19	2.9354619e+25	micGeneric_Bessell.R	57987.98
7254.37	4.6390744e+25	micGeneric_Bessell.I	57988.98
5926.19	1.9266646e+25	micGeneric_Bessell.R	57988.98
7254.37	3.7099566e+25	micGeneric_Bessell.I	57989.98
5926.19	1.7206258e+25	micGeneric_Bessell.R	57989.98
7254.37	2.7799740e+25	micGeneric_Bessell.I	57990.98
5926.19	1.5631179e+25	micGeneric_Bessell.R	57990.98
7254.37	2.3150398e+25	micGeneric_Bessell.I	57991.97
5926.19	1.2956760e+25	micGeneric_Bessell.R	57991.97
7254.37	1.9945689e+25	micGeneric_Bessell.I	57992.97
5926.19	1.2647239e+25	micGeneric_Bessell.R	57992.97
7254.37	7.7731972e+24	micGeneric_Bessell.I	57993.97
5926.19	5.8834063e+24	micGeneric_Bessell.R	57993.97
7254.37	2.2828907e+25	micGeneric_Bessell.I	57994.97
5926.19	1.2883172e+25	micGeneric_Bessell.R	57994.97
7254.37	1.5800537e+25	micGeneric_Bessell.I	57995.97
5926.19	1.0487746e+25	micGeneric_Bessell.R	57995.97
7254.37	1.5345417e+25	micGeneric_Bessell.I	57996.97
5926.19	9.5389464e+24	micGeneric_Bessell.R	57996.97
7254.37	1.2233157e+25	micGeneric_Bessell.I	57997.97
5926.19	1.0164036e+25	micGeneric_Bessell.R	57997.97
7254.37	2.5577510e+25	micGeneric_Bessell.I	57998.97
5926.19	1.9095773e+25	micGeneric_Bessell.R	57998.97
