#lambda[A]  L[erg/s/Hz]         filter	     MJD
5048.53	3.0359754e+26	micSLOAN_SDSS.r	57983.97
5048.53	3.2424767e+25	micSLOAN_SDSS.r	57985.98
5048.53	1.3591113e+25	micSLOAN_SDSS.r	57987.98
5048.53	8.9625522e+24	micSLOAN_SDSS.r	57988.98
5048.53	8.7509582e+24	micSLOAN_SDSS.r	57989.98
5048.53	8.8913460e+24	micSLOAN_SDSS.r	57990.98
5048.53	7.6213043e+24	micSLOAN_SDSS.r	57991.97
5048.53	7.1200979e+24	micSLOAN_SDSS.r	57992.97
5048.53	4.8633210e+24	micSLOAN_SDSS.r	57993.97
5048.53	6.6589845e+24	micSLOAN_SDSS.r	57994.97
5048.53	6.2637724e+24	micSLOAN_SDSS.r	57995.97
5048.53	5.2136661e+24	micSLOAN_SDSS.r	57996.97
5048.53	5.0210110e+24	micSLOAN_SDSS.r	57997.97
5048.53	9.0305662e+24	micSLOAN_SDSS.r	57998.97
