#lambda[A]  L[erg/s/Hz]         filter	     MJD
7182.94	5.5012599e+26	hst_wfc3_uvis_f814w	57983.97
5670.97	3.9816535e+26	micGeneric_Bessell.R	57983.97
4746.74	2.5388479e+26	micGeneric_Bessell.V	57983.97
7182.94	1.6224932e+26	hst_wfc3_uvis_f814w	57985.98
5670.97	5.9676360e+25	micGeneric_Bessell.R	57985.98
4746.74	2.3641993e+25	micGeneric_Bessell.V	57985.98
7182.94	7.1951347e+25	hst_wfc3_uvis_f814w	57987.98
5670.97	2.3019242e+25	micGeneric_Bessell.R	57987.98
4746.74	1.0938031e+25	micGeneric_Bessell.V	57987.98
7182.94	4.5151743e+25	hst_wfc3_uvis_f814w	57988.98
5670.97	1.5063065e+25	micGeneric_Bessell.R	57988.98
4746.74	7.0732603e+24	micGeneric_Bessell.V	57988.98
7182.94	3.5652214e+25	hst_wfc3_uvis_f814w	57989.98
5670.97	1.3597320e+25	micGeneric_Bessell.R	57989.98
4746.74	7.7816339e+24	micGeneric_Bessell.V	57989.98
7182.94	2.7808193e+25	hst_wfc3_uvis_f814w	57990.98
5670.97	1.3123659e+25	micGeneric_Bessell.R	57990.98
4746.74	8.2607031e+24	micGeneric_Bessell.V	57990.98
7182.94	2.2602881e+25	hst_wfc3_uvis_f814w	57991.97
5670.97	1.1409582e+25	micGeneric_Bessell.R	57991.97
4746.74	7.6710398e+24	micGeneric_Bessell.V	57991.97
7182.94	1.9602367e+25	hst_wfc3_uvis_f814w	57992.97
5670.97	1.0170024e+25	micGeneric_Bessell.R	57992.97
4746.74	6.7681673e+24	micGeneric_Bessell.V	57992.97
7182.94	9.0893499e+24	hst_wfc3_uvis_f814w	57993.97
5670.97	6.1207083e+24	micGeneric_Bessell.R	57993.97
4746.74	4.5453973e+24	micGeneric_Bessell.V	57993.97
7182.94	2.0618553e+25	hst_wfc3_uvis_f814w	57994.97
5670.97	9.7780746e+24	micGeneric_Bessell.R	57994.97
4746.74	5.6275091e+24	micGeneric_Bessell.V	57994.97
7182.94	1.5234743e+25	hst_wfc3_uvis_f814w	57995.97
5670.97	9.9054008e+24	micGeneric_Bessell.R	57995.97
4746.74	4.3435973e+24	micGeneric_Bessell.V	57995.97
7182.94	1.3918615e+25	hst_wfc3_uvis_f814w	57996.97
5670.97	8.1056788e+24	micGeneric_Bessell.R	57996.97
4746.74	3.7188315e+24	micGeneric_Bessell.V	57996.97
7182.94	1.1997630e+25	hst_wfc3_uvis_f814w	57997.97
5670.97	7.9426206e+24	micGeneric_Bessell.R	57997.97
4746.74	4.4245685e+24	micGeneric_Bessell.V	57997.97
7182.94	2.4283382e+25	hst_wfc3_uvis_f814w	57998.97
5670.97	1.4853472e+25	micGeneric_Bessell.R	57998.97
4746.74	4.8364497e+24	micGeneric_Bessell.V	57998.97
