0.199965	0.
0.200065	6.854195E-7
0.202065	7.153851E-7
0.204066	1.199503E-6
0.206066	1.861407E-6
0.208066	5.143189E-6
0.210067	1.438908E-5
0.211067	2.665980E-5
0.212067	2.290768E-5
0.213067	5.756542E-5
0.214068	9.548158E-5
0.215068	1.135510E-4
0.216068	1.342864E-4
0.217068	1.708202E-4
0.218068	3.080688E-4
0.219068	5.608432E-4
0.220069	7.227768E-4
0.221069	7.800460E-4
0.222069	9.725891E-4
0.223069	0.001560092
0.22407	0.002507996
0.22507	0.003203126
0.22607	0.003152768
0.22707	0.003121171
0.22807	0.003865671
0.229071	0.005805912
0.230071	0.00886389
0.231071	0.01132252
0.232071	0.01169279
0.233072	0.01155357
0.234072	0.01271969
0.235072	0.01555945
0.236072	0.01958607
0.237072	0.0233135
0.238073	0.02574053
0.239073	0.02789899
0.240073	0.03172714
0.241073	0.03910795
0.242074	0.05123125
0.243074	0.06767838
0.244074	0.08588899
0.245074	0.1031428
0.246074	0.1202357
0.247075	0.1414954
0.248075	0.1712181
0.249075	0.2101217
0.250075	0.2535613
0.251076	0.2933407
0.252076	0.3244241
0.253076	0.3488326
0.254076	0.3717512
0.255076	0.3955653
0.256077	0.4184838
0.257077	0.4363804
0.258077	0.4475519
0.259078	0.4532531
0.260078	0.455458
0.261078	0.4554452
0.262078	0.452873
0.263078	0.4473732
0.264079	0.4391866
0.265079	0.4301085
0.266079	0.421919
0.267079	0.4157062
0.26808	0.4118939
0.26908	0.4091914
0.27008	0.405778
0.27108	0.4002841
0.272081	0.3930197
0.273081	0.3849053
0.274081	0.3770199
0.275081	0.3704508
0.276082	0.3651099
0.277082	0.3597799
0.278082	0.3532206
0.279082	0.3448939
0.280082	0.3344709
0.281083	0.3228581
0.282083	0.3115158
0.283083	0.3016645
0.284083	0.2942176
0.285084	0.2892687
0.286084	0.2858247
0.287084	0.2828121
0.288084	0.2790136
0.289085	0.2735049
0.290085	0.2663561
0.291085	0.2580027
0.292085	0.2496601
0.293086	0.2419624
0.294086	0.2350121
0.295086	0.2283935
0.296086	0.2216427
0.297087	0.2138461
0.298087	0.2047492
0.299087	0.1949671
0.300088	0.1848304
0.301088	0.1746049
0.302088	0.1633673
0.303088	0.1484289
0.304089	0.1268039
0.305089	0.09882788
0.306089	0.06958307
0.307089	0.04525847
0.30809	0.02819224
0.30909	0.01734961
0.31009	0.01080117
0.31109	0.006851568
0.31209	0.004467985
0.313091	0.002978986
0.314091	0.002055767
0.315091	0.001430743
0.316091	0.001048619
0.317092	7.593106E-4
0.318092	5.292464E-4
0.319092	4.206324E-4
0.320093	3.199176E-4
0.321093	2.626484E-4
0.322093	1.895808E-4
0.323093	1.688454E-4
0.324093	1.352738E-4
0.325094	9.706142E-5
0.326094	1.007148E-4
0.327094	6.615580E-5
0.328095	6.506966E-5
0.329095	6.190997E-5
0.330095	4.591410E-5
0.331095	3.307790E-5
0.332095	3.243451E-5
0.334096	2.212329E-5
0.336097	1.477407E-5
0.338097	9.311636E-6
0.340098	5.725389E-6
0.342098	3.528533E-6
0.344099	2.656392E-6
0.346099	2.046821E-6
0.3481	1.045686E-6
0.3501	6.708939E-7
0.352101	1.324350E-6
0.354101	7.259711E-7
0.356102	3.976980E-7
0.358102	3.820280E-7
0.360103	3.100288E-7
0.362103	7.385574E-7
0.364104	6.829283E-7
0.366104	3.886446E-7
0.368105	2.541015E-7
0.370105	3.168231E-8
0.372106	1.346103E-7
0.374106	7.900523E-8
0.376107	1.030697E-6
0.378107	9.332697E-7
0.380108	1.204036E-6
0.382108	1.801304E-6
0.384109	2.503859E-6
0.386109	6.184343E-6
0.38811	2.175331E-5
0.390111	8.112883E-5
0.392111	1.349855E-4
0.394112	7.463006E-5
0.396112	2.446738E-5
0.398113	1.374105E-5
0.400113	1.045054E-5
0.402114	9.376202E-6
0.404114	9.464071E-6
0.406115	1.103528E-5
0.408115	1.443253E-5
0.410116	2.156175E-5
0.412116	3.552804E-5
0.414117	5.604838E-5
0.416117	6.589434E-5
0.418118	5.203233E-5
0.420118	3.213306E-5
0.422119	2.017387E-5
0.424119	1.415902E-5
0.42612	1.087137E-5
0.428121	9.158836E-6
0.430121	8.364097E-6
0.432121	8.201630E-6
0.434122	8.836332E-6
0.436123	9.844852E-6
0.438123	1.123790E-5
0.440124	1.364557E-5
0.442124	1.796930E-5
0.444125	2.334925E-5
0.446125	2.722292E-5
0.448126	2.746937E-5
0.450126	2.386319E-5
0.452127	1.876623E-5
0.454127	1.453196E-5
0.456128	1.149689E-5
0.458128	9.518160E-6
0.460129	7.781017E-6
0.462129	6.801903E-6
0.46413	6.385605E-6
0.466131	6.017028E-6
0.468131	6.134361E-6
0.470131	6.452600E-6
0.472132	6.923777E-6
0.474133	7.642061E-6
0.476133	8.622677E-6
0.478134	9.569100E-6
0.480134	1.094464E-5
0.482135	1.204707E-5
0.484135	1.251184E-5
0.486136	1.242722E-5
0.488136	1.161538E-5
0.490137	9.925345E-6
0.492137	8.537514E-6
0.494138	7.389603E-6
0.496138	6.343462E-6
0.498139	5.544349E-6
0.50014	5.021729E-6
0.50214	4.471658E-6
0.50414	4.094600E-6
0.506141	3.984751E-6
0.508142	3.719378E-6
0.510142	3.967551E-6
0.512143	3.987536E-6
0.514143	3.794588E-6
0.516144	4.050255E-6
0.518144	4.696281E-6
0.520145	4.855075E-6
0.522145	4.986558E-6
0.524146	5.659707E-6
0.526146	6.079935E-6
0.528147	6.310533E-6
0.530147	6.565795E-6
0.532148	6.335534E-6
0.534148	6.187582E-6
0.536149	5.739756E-6
0.53815	5.542138E-6
0.54015	4.879395E-6
0.542151	4.441661E-6
0.544151	3.951624E-6
0.546152	3.524149E-6
0.548152	3.457223E-6
0.550153	3.157389E-6
0.552153	2.941188E-6
0.554154	2.650310E-6
0.556154	2.414331E-6
0.558155	2.331725E-6
0.560156	2.372880E-6
0.562156	2.355186E-6
0.564156	2.540215E-6
0.566157	2.237705E-6
0.568158	2.376030E-6
0.570158	2.552706E-6
0.572159	2.476587E-6
0.574159	2.879693E-6
0.57616	3.025226E-6
0.57816	3.450637E-6
0.580161	3.545902E-6
0.582161	3.599636E-6
0.584162	3.430306E-6
0.586163	3.974335E-6
0.588163	3.926416E-6
0.590164	3.717709E-6
0.592164	3.882862E-6
0.594165	3.532532E-6
0.596165	3.746314E-6
0.598166	3.569273E-6
0.600166	3.354237E-6
0.602167	3.063547E-6
0.604167	2.851088E-6
0.606168	2.656017E-6
0.608168	2.759576E-6
0.610169	2.285555E-6
0.612169	2.354051E-6
0.61417	2.500867E-6
0.61617	2.130947E-6
0.618171	1.573916E-6
0.620171	1.930545E-6
0.622172	2.077499E-6
0.624173	1.658694E-6
0.626173	2.051837E-6
0.628174	1.868338E-6
0.630174	1.835952E-6
0.632175	1.950885E-6
0.634175	1.586772E-6
0.636176	2.187595E-6
0.638176	2.031062E-6
0.640177	2.077035E-6
0.642177	1.261552E-6
0.644178	1.438740E-6
0.646178	1.899234E-6
0.648179	2.254935E-6
0.65018	2.695217E-6
0.65218	2.240499E-6
0.654181	2.033106E-6
0.656181	2.459712E-6
0.658182	2.414173E-6
0.660182	2.269934E-6
0.662183	3.112255E-6
0.664183	2.556823E-6
0.666184	2.595894E-6
0.668184	2.512094E-6
0.670185	3.020289E-6
0.672185	2.253987E-6
0.674186	3.105956E-6
0.676187	2.580343E-6
0.678187	3.295536E-6
0.680188	2.202248E-6
0.682188	2.574073E-6
0.684189	2.788516E-6
0.686189	2.335270E-6
0.68819	2.276322E-6
0.69019	2.402917E-6
0.692191	2.597435E-6
0.694191	2.411103E-6
0.696192	2.156728E-6
0.698192	2.044688E-6
0.700193	2.526905E-6
0.702194	2.325534E-6
0.704194	2.167471E-6
0.706195	2.058630E-6
0.708195	2.082288E-6
0.710196	1.294314E-6
0.712196	1.036020E-6
0.714197	2.286127E-6
0.716197	1.157549E-6
0.718198	1.752368E-6
0.720198	1.695070E-6
0.722199	2.185817E-6
0.724199	2.036838E-6
0.7262	2.130315E-6
0.728201	1.549102E-6
0.730201	2.381648E-6
0.732202	2.256762E-6
0.734202	1.009992E-6
0.736203	1.232167E-6
0.738203	2.693232E-6
0.740204	3.125496E-6
0.742204	2.985710E-6
0.744205	2.237666E-6
0.746206	2.007374E-6
0.748206	3.351473E-6
0.750206	3.088370E-6
0.752207	2.515954E-6
0.754208	3.412454E-6
0.756208	3.583956E-6
0.758209	2.916523E-6
0.760209	3.719299E-6
0.76221	3.558965E-6
0.76421	4.036116E-6
0.766211	3.992088E-6
0.768211	3.138560E-6
0.770212	3.772856E-6
0.772212	4.524287E-6
0.774213	4.704003E-6
0.776214	4.430582E-6
0.778214	4.247479E-6
0.780215	4.348174E-6
0.782215	4.279480E-6
0.784216	4.340373E-6
0.786216	5.096416E-6
0.788217	6.112569E-6
0.790217	5.500450E-6
0.792218	5.371190E-6
0.794218	4.996905E-6
0.796219	4.512892E-6
0.798219	4.837233E-6
0.80022	5.614366E-6
0.802221	5.222576E-6
0.804221	4.231512E-6
0.806222	4.352824E-6
0.808222	5.050867E-6
0.810223	5.646368E-6
0.812223	6.253214E-6
0.814224	4.912118E-6
0.816224	5.525391E-6
0.818225	5.429367E-6
0.820225	5.005911E-6
0.822226	5.348598E-6
0.824226	5.777011E-6
0.826227	5.985520E-6
0.828228	5.430789E-6
0.830228	5.954091E-6
0.832229	6.809604E-6
0.834229	7.256482E-6
0.83623	6.288454E-6
0.83823	6.130964E-6
0.840231	6.217203E-6
0.842231	5.433011E-6
0.844232	5.785720E-6
0.846232	7.033457E-6
0.848233	6.995097E-6
0.850233	9.081157E-6
0.852234	9.993672E-6
0.854235	5.671211E-6
0.860236	1.002843E-5
0.862237	8.291138E-6
0.864237	8.145823E-7
0.866238	1.889242E-6
0.868238	9.053579E-7
0.870239	9.271587E-6
