# PARAMETER UT      31.97
# PARAMETER MJD     57996.97
# PARAMETER PHASE   14.5
3500.13498 0 
3500.33498 0 
3500.53498 0 
3500.73498 0 
3500.93498 0 
3501.13498 0 
3501.33498 0 
3501.53498 0 
3501.73498 0 
3501.93498 0 
3502.13498 0 
3502.33498 0 
3502.73598 0 
3502.93598 -1.0037e-18 
3503.13598 -1.9254e-18 
3503.33598 -1.9254e-18 
3503.53598 -1.9254e-18 
3503.73598 -2.5098e-18 
3503.93598 -2.5098e-18 
3504.13598 -2.7757e-18 
3504.33598 -2.7757e-18 
3504.53598 -2.8233e-18 
3504.73598 -2.8233e-18 
3504.93598 -2.9456e-18 
3505.13598 -2.9456e-18 
3505.33598 -2.9456e-18 
3505.53598 -2.8233e-18 
3505.73598 -2.7757e-18 
3505.93598 -2.8233e-18 
3506.13598 -2.8233e-18 
3506.33598 -2.8233e-18 
3506.73598 -2.9456e-18 
3506.93598 -2.8233e-18 
3507.13598 -2.8233e-18 
3507.33598 -2.7757e-18 
3507.53598 -2.5098e-18 
3507.73598 -1.9254e-18 
3507.93598 -1.0037e-18 
3508.13598 -1.9254e-18 
3508.53698 -1.9254e-18 
3508.73698 -1.0037e-18 
3508.93698 -1.0037e-18 
3509.13698 -1.0037e-18 
3509.33698 1.1208e-18 
3509.53698 1.2327e-18 
3509.73698 1.1208e-18 
3509.93698 1.2327e-18 
3510.13698 1.2327e-18 
3510.33698 1.1208e-18 
3510.53698 1.2327e-18 
3510.73698 1.2327e-18 
3510.93698 1.2327e-18 
3511.13698 1.2327e-18 
3511.33698 3.2525e-18 
3511.53698 3.2525e-18 
3511.73698 1.2327e-18 
3511.93698 1.2327e-18 
3512.13698 3.2525e-18 
3512.53698 1.2327e-18 
3512.73698 1.2327e-18 
3512.93698 1.2327e-18 
3513.13698 1.2327e-18 
3513.33698 3.2525e-18 
3513.53698 1.2327e-18 
3513.73698 1.2327e-18 
3513.93798 3.2525e-18 
3514.13798 3.2525e-18 
3514.33798 3.2525e-18 
3514.53798 3.2525e-18 
3514.73798 3.2525e-18 
3514.93798 3.4414e-18 
3515.13798 3.2525e-18 
3515.33798 3.2525e-18 
3515.53798 3.2525e-18 
3515.73798 3.4414e-18 
3515.93798 3.4414e-18 
3516.13798 3.2525e-18 
3516.33798 1.2327e-18 
3516.53798 1.2327e-18 
3516.73798 1.2327e-18 
3516.93798 1.2327e-18 
3517.13798 -4.427e-19 
3517.33798 1.2327e-18 
3517.53798 1.2327e-18 
3517.73798 1.2327e-18 
3517.93798 -4.427e-19 
3518.33798 -4.427e-19 
3518.53798 -4.427e-19 
3518.73798 -2.8974e-18 
3518.93798 -4.427e-19 
3519.13798 1.2327e-18 
3519.33898 -4.427e-19 
3519.53898 -4.427e-19 
3519.73898 -2.8974e-18 
3519.93898 -3.219e-18 
3520.13898 -3.219e-18 
3520.33898 -2.8974e-18 
3520.53898 -2.8974e-18 
3520.73898 -2.8974e-18 
3520.93898 -2.8974e-18 
