3500.12698 0 
3500.32698 0 
3500.52698 0 
3500.72698 0 
3500.92698 0 
3501.12698 0 
3501.32698 0 
3501.52698 0 
3501.72698 0 
3502.12798 0 
3502.32798 0 
3502.52798 0 
3502.72798 0 
3502.92798 0 
3503.12798 0 
3503.32798 0 
3503.52798 0 
3503.72798 0 
3503.92798 0 
3504.12798 0 
3504.32798 1.0303e-18 
3504.72798 1.0303e-18 
3504.92798 1.0303e-18 
3505.12798 1.0303e-18 
3505.52798 1.2089e-18 
3505.72798 1.2089e-18 
3505.92798 2.6979e-18 
3506.12798 1.0303e-18 
3506.32798 1.0303e-18 
3506.52798 1.0303e-18 
3506.72798 -1.0966e-18 
3506.92798 1.0303e-18 
3507.12798 1.0303e-18 
3507.32798 3.7785e-18 
3507.52898 1.0303e-18 
3507.72898 3.5983e-18 
3507.92898 3.7785e-18 
3508.12898 3.7785e-18 
3508.32898 3.5983e-18 
3508.52898 3.5983e-18 
3508.72898 1.0461e-18 
3508.92898 -1.0966e-18 
3509.12898 -1.0966e-18 
3509.52898 -1.0966e-18 
3509.72898 -1.0966e-18 
3509.92898 -1.0966e-18 
3510.12898 -1.9529e-18 
3510.32898 -1.0966e-18 
3510.52898 -7.978e-19 
3510.72898 -7.978e-19 
3510.92898 -1.0966e-18 
3511.12898 -1.0966e-18 
3511.32898 -1.0966e-18 
3511.52898 -1.9529e-18 
3511.72898 -1.9529e-18 
3511.92898 -1.0966e-18 
3512.32898 -7.978e-19 
3512.52898 -7.978e-19 
3512.72898 -1.0966e-18 
3512.92898 -1.0966e-18 
3513.12998 -1.0966e-18 
3513.32998 -1.0966e-18 
3513.52998 -7.978e-19 
3513.72998 -7.978e-19 
3513.92998 1.0461e-18 
3514.12998 -7.978e-19 
3514.32998 -7.978e-19 
3514.52998 -7.978e-19 
3514.72998 6.5218e-19 
3514.92998 -7.978e-19 
3515.12998 -7.978e-19 
3515.32998 6.5218e-19 
3515.52998 -7.978e-19 
3515.72998 -7.978e-19 
3515.92998 -1.3268e-18 
3516.12998 -7.978e-19 
3516.32998 -7.978e-19 
3516.52998 -7.978e-19 
3516.92998 6.5218e-19 
3517.12998 -7.978e-19 
3517.32998 -7.978e-19 
3517.52998 -7.978e-19 
3517.72998 6.5218e-19 
3517.92998 2.7214e-18 
3518.12998 2.7214e-18 
3518.32998 2.7214e-18 
3518.52998 2.7446e-18 
3518.73098 3.3044e-18 
3518.93098 2.7446e-18 
3519.13098 2.7214e-18 
3519.33098 2.7446e-18 
3519.53098 2.7446e-18 
3519.73098 2.7446e-18 
3519.93098 3.2553e-18 
3520.13098 3.3044e-18 
3520.33098 3.3405e-18 
3520.53098 3.3405e-18 
3520.73098 3.3405e-18 
3520.93098 3.3044e-18 
3521.13098 3.3044e-18 
3521.33098 3.3044e-18 
3521.53098 3.3044e-18 
3521.73098 3.3044e-18 
3521.93098 3.2553e-18 
3522.13098 3.2553e-18 
3522.33098 3.2553e-18 
3522.53098 3.2553e-18 
3522.73098 2.7214e-18 
3522.93098 2.7214e-18 
3523.33098 2.7214e-18 
3523.53098 3.2553e-18 
3523.73098 3.3044e-18 
3523.93098 3.2553e-18 
3524.13098 3.2553e-18 
3524.33198 3.2553e-18 
3524.53198 3.3044e-18 
3524.73198 3.3044e-18 
3524.93198 3.3044e-18 
3525.13198 3.3391e-18 
3525.33198 3.3391e-18 
3525.53198 3.3405e-18 
3525.73198 3.3391e-18 
3525.93198 3.3405e-18 
3526.13198 3.3391e-18 
3526.33198 3.2553e-18 
3526.53198 3.2553e-18 
3526.73198 2.7975e-18 
3526.93198 2.38e-18 
3527.13198 2.078e-18 
3527.33198 1.5951e-18 
3527.53198 1.5951e-18 
3527.73198 1.4284e-18 
3527.93198 1.4284e-18 
3528.13198 1.5951e-18 
3528.33198 1.5951e-18 
3528.53198 1.5951e-18 
3528.73198 1.5951e-18 
3528.93198 1.4284e-18 
3529.13198 1.4284e-18 
3529.33198 1.5951e-18 
3529.73198 1.5951e-18 
3529.93298 1.5951e-18 
3530.13298 2.078e-18 
3530.33298 2.078e-18 
3530.53298 2.078e-18 
3530.73298 2.078e-18 
3530.93298 2.078e-18 
3531.13298 2.078e-18 
3531.33298 2.583e-18 
3531.53298 2.583e-18 
3531.73298 2.583e-18 
3531.93298 2.078e-18 
3532.13298 -6.5369e-20 
3532.33298 2.078e-18 
3532.53298 2.583e-18 
3532.73298 2.7975e-18 
3532.93298 2.583e-18 
3533.13298 2.078e-18 
3533.33298 2.078e-18 
3533.53298 2.078e-18 
3533.73298 2.583e-18 
3533.93298 2.583e-18 
3534.13298 2.583e-18 
3534.33298 -6.5369e-20 
3534.53298 -2.1003e-18 
3534.73298 -6.5369e-20 
3534.93298 -2.1003e-18 
3535.13298 -6.5369e-20 
3535.53398 2.583e-18 
3535.73398 2.583e-18 
3535.93398 3.7625e-18 
3536.13398 4.4528e-18 
3536.33398 4.4528e-18 
3536.53398 4.4528e-18 
3536.73398 4.4528e-18 
3536.93398 5.9261e-18 
3537.13398 4.4528e-18 
3537.33398 3.7625e-18 
3537.53398 4.4528e-18 
3537.73398 6.0661e-18 
3537.93398 4.4528e-18 
3538.33398 6.0661e-18 
3538.53398 6.509e-18 
3538.73398 6.0661e-18 
3538.93398 6.0661e-18 
3539.13398 6.0661e-18 
3539.33398 6.0661e-18 
3539.73398 3.9933e-18 
3540.13398 3.9933e-18 
3540.33398 3.5479e-18 
3540.53398 3.1136e-18 
3540.73398 3.5479e-18 
3540.93398 3.9933e-18 
3541.13498 6.0661e-18 
3541.33498 3.9933e-18 
3541.53498 3.5479e-18 
3541.73498 3.1136e-18 
3541.93498 3.1136e-18 
3542.13498 3.1136e-18 
3542.53498 2.7166e-18 
3542.73498 1.4292e-18 
3542.93498 3.003e-19 
3543.13498 -5.4526e-19 
3543.33498 -3.6704e-19 
3543.53498 -3.6704e-19 
3543.73498 3.003e-19 
3543.93498 -3.6704e-19 
3544.13498 -3.6704e-19 
3544.33498 -3.6704e-19 
3544.53498 -5.4526e-19 
3544.73498 -5.4526e-19 
3544.93498 -5.4526e-19 
3545.13498 -8.6804e-19 
3545.33498 -8.6804e-19 
3545.53498 -3.0812e-18 
3545.73498 -3.0812e-18 
3545.93498 -3.2157e-18 
3546.13498 -3.2157e-18 
3546.33498 -3.2157e-18 
3546.53498 -3.2157e-18 
3546.73598 -3.2157e-18 
3546.93598 -3.2157e-18 
3547.13598 -3.2157e-18 
3547.33598 -3.2157e-18 
3547.53598 -3.2157e-18 
3547.73598 -3.6568e-18 
3548.13598 -3.2157e-18 
3548.33598 -3.0812e-18 
3548.53598 -3.0812e-18 
3548.93598 -3.2157e-18 
3549.13598 -3.2157e-18 
3549.33598 -3.0812e-18 
3549.53598 -3.0812e-18 
3549.73598 -3.0812e-18 
3549.93598 -3.0812e-18 
3550.13598 -1.8511e-18 
3550.33598 -1.8511e-18 
3550.53598 -1.8511e-18 
3550.73598 -1.8511e-18 
3550.93598 -1.0752e-18 
3551.13598 -1.0556e-18 
3551.53598 -1.0023e-18 
3551.73598 -3.6704e-19 
3551.93598 -3.6704e-19 
3552.13598 -7.3445e-20 
3552.33698 -7.3445e-20 
3552.53698 -1.0023e-18 
3552.73698 -1.0023e-18 
3552.93698 -1.0023e-18 
3553.13698 -1.0023e-18 
3553.33698 -1.0023e-18 
3553.73698 -1.0023e-18 
3554.13698 -1.0023e-18 
3554.33698 -1.0023e-18 
3554.53698 -4.0629e-19 
3554.73698 -4.0629e-19 
3554.93698 -7.3445e-20 
3555.13698 -7.3445e-20 
3555.33698 -7.3445e-20 
3555.53698 1.5442e-21 
3555.73698 -7.3445e-20 
3555.93698 -4.0629e-19 
3556.13698 -4.0629e-19 
3556.33698 -4.0629e-19 
3556.53698 -4.0629e-19 
3556.93698 -4.0629e-19 
3557.13698 -7.3445e-20 
3557.33698 -4.0629e-19 
3557.53698 -4.0629e-19 
3557.73698 -4.0629e-19 
3557.93798 -4.0629e-19 
3558.13798 -4.0629e-19 
3558.33798 -4.0629e-19 
3558.53798 -7.3445e-20 
3558.73798 -4.0629e-19 
3558.93798 -6.1652e-20 
3559.13798 -6.1652e-20 
3559.33798 -4.0629e-19 
3559.53798 -4.0629e-19 
3559.73798 -4.0629e-19 
3559.93798 -4.0629e-19 
3560.13798 -1.5109e-18 
3560.33798 -1.5274e-18 
3560.53798 -1.5274e-18 
3560.73798 -1.5109e-18 
3560.93798 -1.5274e-18 
3561.13798 -1.5274e-18 
3561.33798 -1.5274e-18 
3561.53798 -1.5109e-18 
3561.73798 -1.5109e-18 
3561.93798 -1.5109e-18 
3562.13798 -1.5109e-18 
3562.33798 -4.0629e-19 
3562.53798 -4.0629e-19 
3562.73798 -1.4262e-19 
3562.93798 -1.4262e-19 
3563.13798 -1.4262e-19 
3563.33798 -1.5274e-18 
3563.53898 -1.4262e-19 
3563.73898 -1.4262e-19 
3563.93898 -1.5274e-18 
3564.13898 -1.5274e-18 
3564.53898 -1.4262e-19 
3564.73898 -1.4262e-19 
3564.93898 -1.4262e-19 
3565.13898 -5.423e-19 
3565.33898 -5.423e-19 
3565.53898 -1.9128e-18 
3565.93898 -1.9128e-18 
3566.13898 -2.2195e-18 
3566.33898 -2.2195e-18 
3566.53898 -1.9128e-18 
3566.73898 -2.2195e-18 
3566.93898 -2.4404e-18 
3567.13898 -2.4404e-18 
3567.33898 -2.2195e-18 
3567.53898 -2.2195e-18 
3567.73898 -2.2195e-18 
3567.93898 -1.9128e-18 
3568.13898 -1.9128e-18 
3568.33898 -5.423e-19 
3568.53898 -8.5313e-19 
3568.73898 -5.423e-19 
3568.93898 -5.423e-19 
3569.13998 -5.423e-19 
3569.33998 -5.423e-19 
3569.53998 -5.423e-19 
3569.73998 1.0532e-18 
3569.93998 1.0592e-18 
3570.13998 1.0532e-18 
3570.33998 1.0532e-18 
3570.53998 1.0532e-18 
3570.73998 1.0592e-18 
3570.93998 1.0592e-18 
3571.13998 1.0532e-18 
3571.33998 -5.423e-19 
3571.53998 1.0532e-18 
3571.73998 1.0532e-18 
3571.93998 1.0532e-18 
3572.33998 1.0532e-18 
3572.53998 1.2879e-18 
3572.73998 1.2879e-18 
3572.93998 1.7488e-18 
3573.13998 1.2879e-18 
3573.33998 1.2879e-18 
3573.53998 1.0532e-18 
