3500.02898 -3.3328e-18 
3500.22898 -3.1904e-17 
3500.42898 -3.6942e-18 
3500.62898 8.4789e-18 
3500.82898 -3.3625e-17 
3501.02898 -2.8749e-17 
3501.22898 3.8372e-17 
3501.42898 2.7111e-17 
3501.62898 -7.7263e-18 
3501.82898 -6.7199e-19 
3502.02898 -4.7429e-18 
3502.22898 -5.4757e-17 
3502.42898 1.6127e-17 
3502.62898 -2.5123e-17 
3502.82898 -5.7564e-17 
3503.02998 -1.7796e-17 
3503.22998 4.0705e-17 
3503.42998 1.0059e-17 
3503.62998 2.066e-17 
3503.82998 -3.9548e-17 
3504.02998 -2.9053e-17 
3504.22998 -2.8905e-17 
3504.42998 -2.5962e-17 
3504.62998 -5.6571e-18 
3504.82998 -4.2057e-17 
3505.02998 -5.0003e-17 
3505.22998 8.7995e-18 
3505.42998 -2.4504e-17 
3505.62998 -2.2037e-17 
3505.82998 3.2481e-17 
3506.02998 1.6998e-17 
3506.22998 -8.0584e-18 
3506.42998 5.4997e-18 
3506.62998 2.4157e-18 
3506.82998 2.112e-17 
3507.02998 7.2654e-18 
3507.22998 4.1329e-17 
3507.42998 1.2638e-17 
3507.62998 -1.4456e-17 
3507.83098 -1.8034e-17 
3508.03098 -2.6218e-17 
3508.23098 -2.6905e-17 
3508.43098 1.705e-17 
3508.63098 2.4828e-17 
3508.83098 -3.076e-17 
3509.03098 -4.5735e-18 
3509.23098 -4.7602e-18 
3509.43098 2.7881e-17 
3509.63098 -1.4465e-17 
3509.83098 -3.4878e-19 
3510.03098 1.4828e-17 
3510.23098 2.6594e-18 
3510.43098 -1.2627e-17 
3510.63098 8.2681e-18 
3510.83098 3.1244e-17 
3511.03098 6.0525e-18 
3511.23098 4.3822e-18 
3511.43098 -3.421e-18 
3511.63098 1.3487e-18 
3511.83098 -1.5015e-17 
3512.03098 -7.3547e-18 
3512.23098 2.2634e-17 
3512.43098 -1.4502e-17 
3512.63198 -4.3828e-18 
3512.83198 1.651e-17 
3513.03198 -1.0622e-17 
3513.23198 -9.4569e-18 
3513.43198 -3.5967e-17 
3513.63198 -1.641e-17 
3513.83198 2.7361e-17 
3514.03198 1.5214e-17 
3514.23198 -1.7067e-18 
3514.43198 -4.9545e-18 
3514.63198 1.4195e-17 
3514.83198 -8.7582e-18 
3515.03198 -2.5121e-17 
3515.23198 1.3375e-17 
3515.43198 1.8361e-17 
3515.63198 -1.2971e-18 
3515.83198 -5.5572e-18 
3516.03198 -1.6924e-17 
3516.23198 -2.8734e-18 
3516.43198 3.2885e-17 
3516.63198 1.5028e-17 
3516.83198 -3.6444e-17 
3517.03198 -2.3779e-17 
3517.23198 -7.0426e-18 
3517.43298 2.2972e-17 
3517.63298 4.4506e-17 
3517.83298 1.1927e-19 
3518.03298 2.4171e-17 
3518.23298 2.7402e-17 
3518.43298 1.1771e-17 
3518.63298 1.4856e-17 
3518.83298 -1.3084e-17 
3519.03298 8.7142e-18 
3519.23298 -7.4565e-19 
3519.43298 2.5632e-19 
3519.63298 -2.5076e-17 
3519.83298 2.0722e-17 
3520.03298 9.3335e-18 
3520.23298 8.2499e-18 
3520.43298 1.2175e-17 
3520.63298 5.8549e-18 
3520.83298 -2.6499e-17 
3521.03298 2.1624e-17 
3521.23298 2.1965e-17 
3521.43298 8.1564e-18 
3521.63298 -3.6832e-17 
3521.83298 -1.6895e-17 
3522.03298 4.0995e-18 
3522.23398 4.6021e-17 
3522.43398 1.0798e-17 
3522.63398 -3.4162e-17 
3522.83398 -8.5682e-18 
3523.03398 1.0976e-17 
3523.23398 -2.3501e-17 
3523.43398 -2.8752e-17 
3523.63398 1.4354e-17 
3523.83398 2.5204e-17 
3524.03398 -6.2263e-18 
3524.23398 -1.2426e-17 
3524.43398 -6.3384e-18 
3524.63398 3.0139e-17 
3524.83398 8.6178e-18 
3525.03398 -8.2412e-18 
3525.23398 5.1317e-18 
3525.43398 -7.0369e-18 
3525.63398 7.9966e-18 
3525.83398 1.1456e-17 
3526.03398 1.4883e-17 
3526.23398 7.4555e-18 
3526.43398 -1.3412e-17 
3526.63398 -3.0675e-17 
3526.83398 4.6246e-18 
3527.03498 4.5494e-19 
3527.23498 3.0801e-18 
3527.43498 -8.9166e-18 
3527.63498 4.6268e-18 
3527.83498 3.8254e-18 
3528.03498 7.4603e-18 
3528.23498 -1.5522e-17 
3528.43498 -2.5923e-17 
3528.63498 -1.375e-17 
3528.83498 -3.7617e-18 
3529.03498 1.0099e-17 
3529.23498 3.5123e-17 
3529.43498 3.4201e-17 
3529.63498 2.3623e-17 
3529.83498 -1.9558e-18 
3530.03498 -8.9661e-18 
3530.23498 1.2995e-18 
3530.43498 2.1809e-18 
3530.63498 -3.0488e-17 
3530.83498 1.8367e-18 
3531.03498 -2.278e-17 
3531.23498 1.0797e-17 
3531.43498 1.5036e-17 
3531.63498 -1.566e-17 
3531.83598 7.238e-18 
3532.03598 3.1499e-17 
3532.23598 -3.0969e-17 
3532.43598 -9.3201e-18 
3532.63598 -1.2203e-17 
3532.83598 1.7599e-17 
3533.03598 -1.2433e-18 
3533.23598 -4.3572e-19 
3533.43598 -7.156e-18 
3533.63598 -6.1885e-18 
3533.83598 -1.0312e-17 
3534.03598 -2.2106e-17 
3534.23598 -2.0098e-17 
3534.43598 2.0326e-17 
3534.63598 -1.1245e-19 
3534.83598 -4.5324e-18 
3535.03598 1.9946e-17 
3535.23598 -1.2515e-17 
3535.43598 1.2524e-17 
3535.63598 1.4635e-17 
3535.83598 3.8293e-17 
3536.03598 1.4674e-17 
3536.23598 -3.6295e-18 
3536.43598 1.1995e-18 
3536.63698 -8.4499e-18 
3536.83698 -2.1585e-17 
3537.03698 -1.5074e-17 
3537.23698 2.8383e-17 
3537.43698 1.4837e-17 
3537.63698 -8.2661e-18 
3537.83698 -3.1858e-18 
3538.03698 -5.3613e-18 
3538.23698 2.4851e-18 
3538.43698 2.2088e-17 
3538.63698 1.4815e-17 
3538.83698 -1.0965e-17 
3539.03698 1.348e-17 
3539.23698 4.6186e-17 
3539.43698 3.9851e-17 
3539.63698 9.5298e-18 
3539.83698 4.23e-18 
3540.03698 3.5437e-18 
3540.23698 -1.1926e-17 
3540.43698 2.1196e-18 
3540.63698 1.2979e-17 
3540.83698 -1.7673e-17 
3541.03698 -2.9076e-17 
3541.23698 -9.5015e-18 
3541.43798 8.5905e-18 
3541.63798 1.8653e-17 
3541.83798 3.055e-17 
3542.03798 3.6595e-18 
3542.23798 1.8538e-17 
3542.43798 1.9822e-17 
3542.63798 2.7396e-18 
3542.83798 -2.9554e-17 
3543.03798 8.1801e-18 
3543.23798 1.2546e-17 
3543.43798 -2.0987e-17 
3543.63798 3.151e-17 
3543.83798 1.5421e-17 
3544.03798 -3.5864e-18 
3544.23798 -9.254e-18 
3544.43798 6.0618e-18 
3544.63798 -4.475e-19 
3544.83798 -4.1214e-17 
3545.03798 -6.0443e-18 
3545.23798 -1.7493e-18 
3545.43798 -2.7672e-18 
3545.63798 -2.8443e-19 
3545.83798 2.3304e-17 
3546.03798 2.7847e-17 
3546.23898 1.4268e-17 
3546.43898 1.853e-17 
3546.63898 6.0908e-19 
3546.83898 7.1459e-19 
3547.03898 -1.7047e-17 
3547.23898 -5.8187e-18 
3547.43898 2.3408e-17 
3547.63898 -6.0372e-18 
3547.83898 -2.9772e-17 
3548.03898 -1.4072e-18 
3548.23898 2.0184e-18 
3548.43898 -7.2571e-18 
3548.63898 -1.0971e-17 
3548.83898 2.5189e-20 
3549.03898 1.1977e-17 
3549.23898 -1.0374e-17 
3549.43898 1.486e-17 
3549.63898 4.5823e-18 
3549.83898 6.4479e-18 
3550.03898 6.7837e-18 
3550.23898 3.438e-17 
3550.43898 -1.3202e-17 
3550.63898 -7.2917e-18 
3550.83898 6.5202e-18 
3551.03998 -4.2719e-18 
3551.23998 1.6059e-17 
3551.43998 8.8017e-18 
3551.63998 -2.0055e-17 
3551.83998 -1.686e-17 
3552.03998 -4.2089e-18 
3552.23998 -5.1502e-19 
3552.43998 3.0293e-17 
3552.63998 -1.2047e-18 
3552.83998 -2.1543e-19 
3553.03998 1.17e-17 
3553.23998 2.497e-17 
3553.43998 1.6424e-17 
3553.63998 -2.7489e-17 
3553.83998 1.3033e-17 
3554.03998 -1.9716e-17 
3554.23998 -3.0736e-17 
3554.43998 3.3403e-18 
