3500.17198 6.8036e-18 
3500.37198 1.6214e-19 
3500.57198 3.5132e-18 
3500.77198 -1.8468e-18 
3500.97198 -1.3229e-18 
3501.17198 -4.7616e-18 
3501.37198 9.118e-19 
3501.57198 3.0662e-18 
3501.77298 1.0745e-18 
3501.97298 -7.9481e-18 
3502.17298 3.088e-18 
3502.37298 9.1846e-18 
3502.57298 7.3243e-19 
3502.77298 -3.7429e-18 
3502.97298 -4.9827e-18 
3503.17298 7.7236e-18 
3503.37298 2.7127e-18 
3503.57298 -8.8842e-18 
3503.77298 -7.7766e-18 
3503.97298 2.0189e-18 
3504.17298 6.9662e-18 
3504.37298 9.4503e-18 
3504.57298 1.0815e-17 
3504.77298 7.417e-18 
3504.97298 -1.3748e-17 
3505.17298 -5.0941e-18 
3505.37298 3.8403e-18 
3505.57298 5.1857e-18 
3505.77298 1.1543e-17 
3505.97298 4.1926e-18 
3506.17298 8.7518e-18 
3506.37298 9.6936e-18 
3506.57298 8.9787e-19 
3506.77298 -1.0881e-17 
3506.97398 1.9074e-18 
3507.17398 3.8569e-18 
3507.37398 -1.8331e-18 
3507.57398 -3.8537e-18 
3507.77398 -6.5421e-18 
3507.97398 5.6444e-19 
3508.17398 1.5232e-17 
3508.37398 4.4709e-18 
3508.57398 9.8839e-18 
3508.77398 2.0757e-17 
3508.97398 1.693e-17 
3509.17398 -8.208e-18 
3509.37398 -6.8557e-18 
3509.57398 -8.5172e-19 
3509.77398 2.8984e-18 
3509.97398 1.071e-18 
3510.17398 1.589e-18 
3510.37398 4.9324e-18 
3510.57398 1.2255e-17 
3510.77398 1.6615e-17 
3510.97398 6.964e-18 
3511.17398 2.0432e-18 
3511.37398 1.5281e-17 
3511.57398 1.3522e-17 
3511.77398 7.1555e-18 
3511.97398 8.6078e-18 
3512.17498 -8.2e-18 
3512.37498 -1.5805e-17 
3512.57498 -2.3231e-18 
3512.77498 -6.358e-19 
3512.97498 3.889e-18 
3513.17498 8.0864e-18 
3513.37498 8.5297e-18 
3513.57498 6.5293e-18 
3513.77498 4.0622e-18 
3513.97498 1.0581e-17 
3514.17498 2.5579e-18 
3514.37498 -9.5596e-18 
3514.57498 9.4685e-18 
3514.77498 1.5558e-18 
3514.97498 -3.5621e-19 
3515.17498 -1.0492e-17 
3515.37498 1.3634e-18 
3515.57498 5.9569e-18 
3515.77498 7.853e-18 
3515.97498 7.5775e-18 
3516.17498 6.6182e-18 
3516.37498 1.6663e-17 
3516.57498 -2.069e-18 
3516.77498 -2.1744e-18 
3516.97498 5.4546e-18 
3517.17498 9.4271e-18 
3517.37598 5.8505e-18 
3517.57598 -2.4443e-19 
3517.77598 -2.8232e-18 
3517.97598 7.3771e-18 
3518.17598 7.7846e-18 
3518.37598 3.908e-19 
3518.57598 7.185e-18 
3518.77598 -7.4166e-18 
3518.97598 5.1629e-18 
3519.17598 1.0297e-18 
3519.37598 -6.2944e-18 
3519.57598 7.6614e-18 
3519.77598 6.1656e-18 
