#lambda[A]  L[erg/s/Hz]         filter	     MJD-OBS   PHASE-REST
2401.86	1.5867128e+26	micSwift_UVOT.UVU	57983.17	0.64
2401.86	7.2627198e+25	micSwift_UVOT.UVU	57983.53	0.99
2401.86	1.0890208e+25	micSwift_UVOT.UVU	57983.97	1.49
2401.86	5.1249867e+23	micSwift_UVOT.UVU	57992.97	10.40
2401.86	1.1489652e+24	micSwift_UVOT.UVU	57993.97	11.39
2401.86	1.0346107e+24	micSwift_UVOT.UVU	57984.98	2.43
2401.86	4.9070354e+23	micSwift_UVOT.UVU	57985.98	3.47
2401.86	4.2587370e+23	micSwift_UVOT.UVU	57986.98	4.41
2401.86	5.7648592e+23	micSwift_UVOT.UVU	57987.98	5.45
2401.86	1.0203462e+24	micSwift_UVOT.UVU	57988.98	6.44
2401.86	6.6840358e+23	micSwift_UVOT.UVU	57989.98	7.43
2401.86	1.1874600e+24	micSwift_UVOT.UVU	57990.98	8.42
2401.86	2.7951671e+23	micSwift_UVOT.UVU	57991.97	9.41
3029.50	4.1633918e+26	micGeneric_Bessell.B	57983.17	0.64
3029.50	2.1478204e+26	micGeneric_Bessell.B	57983.53	0.99
3029.50	3.6068189e+25	micGeneric_Bessell.B	57983.97	1.49
3029.50	1.0799502e+24	micGeneric_Bessell.B	57992.97	10.40
3029.50	1.8111458e+24	micGeneric_Bessell.B	57993.97	11.39
3029.50	5.2015673e+24	micGeneric_Bessell.B	57984.98	2.43
3029.50	1.4813226e+24	micGeneric_Bessell.B	57985.98	3.47
3029.50	1.7455264e+24	micGeneric_Bessell.B	57986.98	4.41
3029.50	1.3226580e+24	micGeneric_Bessell.B	57987.98	5.45
3029.50	1.6872079e+24	micGeneric_Bessell.B	57988.98	6.44
3029.50	1.2754820e+24	micGeneric_Bessell.B	57989.98	7.43
3029.50	1.9426238e+24	micGeneric_Bessell.B	57990.98	8.42
3029.50	7.5666528e+23	micGeneric_Bessell.B	57991.97	9.41
3240.74	5.2249546e+26	micSLOAN_SDSS.g	57983.17	0.64
3240.74	2.6952364e+26	micSLOAN_SDSS.g	57983.53	0.99
3240.74	5.0662289e+25	micSLOAN_SDSS.g	57983.97	1.49
3240.74	1.3422556e+24	micSLOAN_SDSS.g	57992.97	10.40
3240.74	1.8743386e+24	micSLOAN_SDSS.g	57993.97	11.39
3240.74	8.2211287e+24	micSLOAN_SDSS.g	57984.98	2.43
3240.74	2.2870206e+24	micSLOAN_SDSS.g	57985.98	3.47
3240.74	2.7221687e+24	micSLOAN_SDSS.g	57986.98	4.41
3240.74	1.8231871e+24	micSLOAN_SDSS.g	57987.98	5.45
3240.74	1.8780274e+24	micSLOAN_SDSS.g	57988.98	6.44
3240.74	1.5009662e+24	micSLOAN_SDSS.g	57989.98	7.43
3240.74	2.1560972e+24	micSLOAN_SDSS.g	57990.98	8.42
3240.74	8.8923746e+23	micSLOAN_SDSS.g	57991.97	9.41
3785.00	8.0016983e+26	micGeneric_Bessell.V	57983.17	0.64
3785.00	4.3629070e+26	micGeneric_Bessell.V	57983.53	0.99
3785.00	1.4150401e+26	micGeneric_Bessell.V	57983.97	1.49
