#lambda[A]  L[erg/s/Hz]         filter	     MJD-OBS   PHASE-REST
5453.66	1.1387752e+27	micSLOAN_SDSS.r	57983.03	0.50
5453.66	1.0035958e+27	micSLOAN_SDSS.r	57983.17	0.64
5453.66	7.2616404e+26	micSLOAN_SDSS.r	57983.53	0.99
5453.66	4.9301802e+26	micSLOAN_SDSS.r	57983.97	1.49
5453.66	1.3417856e+25	micSLOAN_SDSS.r	57992.97	10.40
5453.66	7.2679374e+24	micSLOAN_SDSS.r	57993.97	11.39
5453.66	1.5781639e+26	micSLOAN_SDSS.r	57984.98	2.43
5453.66	6.5505640e+25	micSLOAN_SDSS.r	57985.98	3.47
5453.66	4.3015149e+25	micSLOAN_SDSS.r	57986.98	4.41
5453.66	2.5829559e+25	micSLOAN_SDSS.r	57987.98	5.45
5453.66	1.6474475e+25	micSLOAN_SDSS.r	57988.98	6.44
5453.66	1.6044557e+25	micSLOAN_SDSS.r	57989.98	7.43
5453.66	1.5852933e+25	micSLOAN_SDSS.r	57990.98	8.42
5453.66	1.4097068e+25	micSLOAN_SDSS.r	57991.97	9.41
11096.70	9.4955060e+26	micParanal_HAWKI.J	57983.03	0.50
11096.70	9.7046158e+26	micParanal_HAWKI.J	57983.17	0.64
11096.70	1.0087315e+27	micParanal_HAWKI.J	57983.53	0.99
11096.70	8.0435026e+26	micParanal_HAWKI.J	57983.97	1.49
11096.70	5.3098348e+25	micParanal_HAWKI.J	57992.97	10.40
11096.70	2.3461404e+25	micParanal_HAWKI.J	57993.97	11.39
11096.70	7.1603340e+26	micParanal_HAWKI.J	57984.98	2.43
11096.70	5.8672970e+26	micParanal_HAWKI.J	57985.98	3.47
11096.70	4.8898161e+26	micParanal_HAWKI.J	57986.98	4.41
11096.70	3.7819680e+26	micParanal_HAWKI.J	57987.98	5.45
11096.70	2.2285111e+26	micParanal_HAWKI.J	57988.98	6.44
11096.70	1.6141922e+26	micParanal_HAWKI.J	57989.98	7.43
11096.70	1.0681772e+26	micParanal_HAWKI.J	57990.98	8.42
11096.70	6.9311210e+25	micParanal_HAWKI.J	57991.97	9.41
14290.74	9.2172455e+26	micParanal_HAWKI.H	57983.03	0.50
14290.74	9.2715561e+26	micParanal_HAWKI.H	57983.17	0.64
14290.74	9.3322275e+26	micParanal_HAWKI.H	57983.53	0.99
14290.74	7.7954467e+26	micParanal_HAWKI.H	57983.97	1.49
14290.74	7.7432463e+25	micParanal_HAWKI.H	57992.97	10.40
14290.74	3.1581979e+25	micParanal_HAWKI.H	57993.97	11.39
14290.74	9.2859068e+26	micParanal_HAWKI.H	57984.98	2.43
14290.74	6.3055481e+26	micParanal_HAWKI.H	57985.98	3.47
14290.74	5.4045462e+26	micParanal_HAWKI.H	57986.98	4.41
14290.74	4.1625734e+26	micParanal_HAWKI.H	57987.98	5.45
14290.74	2.7022176e+26	micParanal_HAWKI.H	57988.98	6.44
14290.74	1.9509677e+26	micParanal_HAWKI.H	57989.98	7.43
14290.74	1.3732951e+26	micParanal_HAWKI.H	57990.98	8.42
14290.74	1.0565121e+26	micParanal_HAWKI.H	57991.97	9.41
