#lambda[A]  L[erg/s/Hz]         filter	     MJD-OBS   PHASE-REST
2027.31	6.0079636e+25	micSwift_UVOT.UVM2	57983.17	0.64
2027.31	2.0279264e+25	micSwift_UVOT.UVM2	57983.53	0.99
2027.31	4.2307405e+24	micSwift_UVOT.UVM2	57983.97	1.49
2027.31	2.4489673e+23	micSwift_UVOT.UVM2	57992.97	10.40
2027.31	7.6211206e+23	micSwift_UVOT.UVM2	57993.97	11.39
2027.31	3.2005628e+23	micSwift_UVOT.UVM2	57984.98	2.43
2027.31	1.7609896e+23	micSwift_UVOT.UVM2	57985.98	3.47
2027.31	1.6274648e+23	micSwift_UVOT.UVM2	57986.98	4.41
2027.31	2.6523792e+23	micSwift_UVOT.UVM2	57987.98	5.45
2027.31	6.0655871e+23	micSwift_UVOT.UVM2	57988.98	6.44
2027.31	3.5448054e+23	micSwift_UVOT.UVM2	57989.98	7.43
2027.31	7.0841193e+23	micSwift_UVOT.UVM2	57990.98	8.42
2027.31	1.1181680e+23	micSwift_UVOT.UVM2	57991.97	9.41
3147.71	4.6884768e+26	micSwift_UVOT.UVU	57983.17	0.64
3147.71	2.4155847e+26	micSwift_UVOT.UVU	57983.53	0.99
3147.71	4.2381346e+25	micSwift_UVOT.UVU	57983.97	1.49
3147.71	1.0144879e+24	micSwift_UVOT.UVU	57992.97	10.40
3147.71	1.6027995e+24	micSwift_UVOT.UVU	57993.97	11.39
3147.71	6.8410939e+24	micSwift_UVOT.UVU	57984.98	2.43
3147.71	1.4329879e+24	micSwift_UVOT.UVU	57985.98	3.47
3147.71	2.2203993e+24	micSwift_UVOT.UVU	57986.98	4.41
3147.71	1.2623020e+24	micSwift_UVOT.UVU	57987.98	5.45
3147.71	1.4831830e+24	micSwift_UVOT.UVU	57988.98	6.44
3147.71	1.2728834e+24	micSwift_UVOT.UVU	57989.98	7.43
3147.71	1.7599163e+24	micSwift_UVOT.UVU	57990.98	8.42
3147.71	6.8005388e+23	micSwift_UVOT.UVU	57991.97	9.41
3970.26	8.6757434e+26	micGeneric_Bessell.B	57983.17	0.64
3970.26	4.9067993e+26	micGeneric_Bessell.B	57983.53	0.99
3970.26	1.8347294e+26	micGeneric_Bessell.B	57983.97	1.49
3970.26	4.8232355e+24	micGeneric_Bessell.B	57992.97	10.40
3970.26	2.9220977e+24	micGeneric_Bessell.B	57993.97	11.39
3970.26	3.4439115e+25	micGeneric_Bessell.B	57984.98	2.43
3970.26	1.2549984e+25	micGeneric_Bessell.B	57985.98	3.47
3970.26	6.9671154e+24	micGeneric_Bessell.B	57986.98	4.41
3970.26	7.1380030e+24	micGeneric_Bessell.B	57987.98	5.45
3970.26	5.6387246e+24	micGeneric_Bessell.B	57988.98	6.44
3970.26	5.0017408e+24	micGeneric_Bessell.B	57989.98	7.43
3970.26	6.2424130e+24	micGeneric_Bessell.B	57990.98	8.42
3970.26	4.9791584e+24	micGeneric_Bessell.B	57991.97	9.41
4960.36	1.0689584e+27	micGeneric_Bessell.V	57983.17	0.64
4960.36	7.2180826e+26	micGeneric_Bessell.V	57983.53	0.99
4960.36	3.9615326e+26	micGeneric_Bessell.V	57983.97	1.49
4960.36	1.0381461e+25	micGeneric_Bessell.V	57992.97	10.40
4960.36	6.9038668e+24	micGeneric_Bessell.V	57993.97	11.39
4960.36	1.0957375e+26	micGeneric_Bessell.V	57984.98	2.43
4960.36	4.2405110e+25	micGeneric_Bessell.V	57985.98	3.47
4960.36	2.7635167e+25	micGeneric_Bessell.V	57986.98	4.41
4960.36	1.8116043e+25	micGeneric_Bessell.V	57987.98	5.45
4960.36	1.2199252e+25	micGeneric_Bessell.V	57988.98	6.44
4960.36	1.0783744e+25	micGeneric_Bessell.V	57989.98	7.43
4960.36	1.1285211e+25	micGeneric_Bessell.V	57990.98	8.42
4960.36	1.1022484e+25	micGeneric_Bessell.V	57991.97	9.41
5926.19	1.2242797e+27	micGeneric_Bessell.R	57983.03	0.50
5926.19	1.0858829e+27	micGeneric_Bessell.R	57983.17	0.64
5926.19	7.9963516e+26	micGeneric_Bessell.R	57983.53	0.99
5926.19	5.6491296e+26	micGeneric_Bessell.R	57983.97	1.49
5926.19	1.6472045e+25	micGeneric_Bessell.R	57992.97	10.40
5926.19	7.7599290e+24	micGeneric_Bessell.R	57993.97	11.39
5926.19	2.0672634e+26	micGeneric_Bessell.R	57984.98	2.43
5926.19	9.6430327e+25	micGeneric_Bessell.R	57985.98	3.47
5926.19	5.9008412e+25	micGeneric_Bessell.R	57986.98	4.41
5926.19	3.7699682e+25	micGeneric_Bessell.R	57987.98	5.45
5926.19	2.4737121e+25	micGeneric_Bessell.R	57988.98	6.44
5926.19	2.2293819e+25	micGeneric_Bessell.R	57989.98	7.43
5926.19	2.0138576e+25	micGeneric_Bessell.R	57990.98	8.42
5926.19	1.6833756e+25	micGeneric_Bessell.R	57991.97	9.41
7254.37	1.3398959e+27	micGeneric_Bessell.I	57983.03	0.50
7254.37	1.2111296e+27	micGeneric_Bessell.I	57983.17	0.64
7254.37	9.4191829e+26	micGeneric_Bessell.I	57983.53	0.99
7254.37	6.7505633e+26	micGeneric_Bessell.I	57983.97	1.49
7254.37	2.4496034e+25	micGeneric_Bessell.I	57992.97	10.40
7254.37	9.5003236e+24	micGeneric_Bessell.I	57993.97	11.39
7254.37	3.6671984e+26	micGeneric_Bessell.I	57984.98	2.43
7254.37	2.1209199e+26	micGeneric_Bessell.I	57985.98	3.47
7254.37	1.4360384e+26	micGeneric_Bessell.I	57986.98	4.41
7254.37	9.1837668e+25	micGeneric_Bessell.I	57987.98	5.45
7254.37	5.6415317e+25	micGeneric_Bessell.I	57988.98	6.44
7254.37	4.5224904e+25	micGeneric_Bessell.I	57989.98	7.43
7254.37	3.4118396e+25	micGeneric_Bessell.I	57990.98	8.42
7254.37	2.8216225e+25	micGeneric_Bessell.I	57991.97	9.41
