#lambda[A]  L[erg/s/Hz]         filter	     MJD-OBS   PHASE-REST
4386.13	5.4263814e+24	micSLOAN_SDSS.r	57993.97	11.39
4386.13	7.1840449e+24	micSLOAN_SDSS.r	57988.98	6.44
4386.13	7.3384072e+24	micSLOAN_SDSS.r	57989.98	7.43
4386.13	7.3688446e+24	micSLOAN_SDSS.r	57991.97	9.41
4386.13	7.6358871e+24	micSLOAN_SDSS.r	57992.97	10.40
4386.13	8.9168933e+24	micSLOAN_SDSS.r	57990.98	8.42
4386.13	1.0384077e+25	micSLOAN_SDSS.r	57987.98	5.45
4386.13	1.3132993e+25	micSLOAN_SDSS.r	57986.98	4.41
4386.13	2.1887970e+25	micSLOAN_SDSS.r	57985.98	3.47
4386.13	6.0808910e+25	micSLOAN_SDSS.r	57984.98	2.43
4386.13	2.8335721e+26	micSLOAN_SDSS.r	57983.97	1.49
4386.13	5.6884901e+26	micSLOAN_SDSS.r	57983.53	0.99
4386.13	1.4633773e+27	micSLOAN_SDSS.r	57983.03	0.50
4669.50	7.3189519e+24	micGeneric_Bessell.R	57993.97	11.39
4669.50	8.6282927e+24	micGeneric_Bessell.R	57989.98	7.43
4669.50	8.7130579e+24	micGeneric_Bessell.R	57992.97	10.40
4669.50	9.3929018e+24	micGeneric_Bessell.R	57991.97	9.41
4669.50	1.0106411e+25	micGeneric_Bessell.R	57988.98	6.44
4669.50	1.0622675e+25	micGeneric_Bessell.R	57990.98	8.42
4669.50	1.4373901e+25	micGeneric_Bessell.R	57987.98	5.45
4669.50	1.9391438e+25	micGeneric_Bessell.R	57986.98	4.41
4669.50	3.1928130e+25	micGeneric_Bessell.R	57985.98	3.47
4669.50	8.3456427e+25	micGeneric_Bessell.R	57984.98	2.43
4669.50	3.3639350e+26	micGeneric_Bessell.R	57983.97	1.49
4669.50	6.3018444e+26	micGeneric_Bessell.R	57983.53	0.99
4669.50	1.5013863e+27	micGeneric_Bessell.R	57983.03	0.50
5716.03	9.1244693e+24	micGeneric_Bessell.I	57993.97	11.39
5716.03	1.6007120e+25	micGeneric_Bessell.I	57992.97	10.40
5716.03	1.7999913e+25	micGeneric_Bessell.I	57991.97	9.41
5716.03	1.8980504e+25	micGeneric_Bessell.I	57989.98	7.43
5716.03	2.0209586e+25	micGeneric_Bessell.I	57990.98	8.42
5716.03	2.2281362e+25	micGeneric_Bessell.I	57988.98	6.44
5716.03	3.3475250e+25	micGeneric_Bessell.I	57987.98	5.45
5716.03	5.1405387e+25	micGeneric_Bessell.I	57986.98	4.41
5716.03	8.2335610e+25	micGeneric_Bessell.I	57985.98	3.47
5716.03	1.8734827e+26	micGeneric_Bessell.I	57984.98	2.43
5716.03	5.4549529e+26	micGeneric_Bessell.I	57983.97	1.49
5716.03	8.2422894e+26	micGeneric_Bessell.I	57983.53	0.99
5716.03	1.5102591e+27	micGeneric_Bessell.I	57983.03	0.50
