#lambda[A]  L[erg/s/Hz]         filter	     MJD-OBS   PHASE-REST
-99.00	-9.9000000e+01	micSLOAN_SDSS.r	57983.03	0.50
3385.03	6.0542593e+26	micSLOAN_SDSS.r	57983.17	0.64
3385.03	3.1291910e+26	micSLOAN_SDSS.r	57983.53	0.99
3385.03	6.1810733e+25	micSLOAN_SDSS.r	57983.97	1.49
3385.03	1.4175529e+24	micSLOAN_SDSS.r	57992.97	10.40
3385.03	1.8622934e+24	micSLOAN_SDSS.r	57993.97	11.39
3385.03	1.0767187e+25	micSLOAN_SDSS.r	57984.98	2.43
3385.03	2.6612899e+24	micSLOAN_SDSS.r	57985.98	3.47
3385.03	3.5081284e+24	micSLOAN_SDSS.r	57986.98	4.41
3385.03	2.0586118e+24	micSLOAN_SDSS.r	57987.98	5.45
3385.03	1.9565955e+24	micSLOAN_SDSS.r	57988.98	6.44
3385.03	1.8290715e+24	micSLOAN_SDSS.r	57989.98	7.43
3385.03	2.3356477e+24	micSLOAN_SDSS.r	57990.98	8.42
3385.03	1.1798662e+24	micSLOAN_SDSS.r	57991.97	9.41
